ciudad,distrito,barrio,calle,precio_m2_distrito,precio_m2_barrio,precio_m2_calle
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de jorge juan,11.235697565115439,9.614471753057659,9.950898550724638
Madrid,Salamanca,Goya,Calle de la fuente del berro,11.235697565115439,9.614471753057659,8.008540925266905
Madrid,Salamanca,Goya,Calle de la fuente del berro,11.235697565115439,9.614471753057659,8.008540925266905
Madrid,Salamanca,Goya,Calle de la fuente del berro,11.235697565115439,9.614471753057659,8.008540925266905
Madrid,Salamanca,Goya,Calle de la fuente del berro,11.235697565115439,9.614471753057659,8.008540925266905
Madrid,Salamanca,Goya,Calle de la fuente del berro,11.235697565115439,9.614471753057659,8.008540925266905
Madrid,Salamanca,Goya,Calle de la fuente del berro,11.235697565115439,9.614471753057659,8.008540925266905
Madrid,Salamanca,Goya,Calle de la fuente del berro,11.235697565115439,9.614471753057659,8.008540925266905
Madrid,Salamanca,Goya,Calle de la fuente del berro,11.235697565115439,9.614471753057659,8.008540925266905
Madrid,Salamanca,Goya,Calle de la fuente del berro,11.235697565115439,9.614471753057659,8.008540925266905
Madrid,Salamanca,Goya,Calle de la fuente del berro,11.235697565115439,9.614471753057659,8.008540925266905
Madrid,Salamanca,Goya,Calle de la fuente del berro,11.235697565115439,9.614471753057659,8.008540925266905
Madrid,Salamanca,Goya,Calle de la fuente del berro,11.235697565115439,9.614471753057659,8.008540925266905
Madrid,Salamanca,Goya,Calle de la povedilla,11.235697565115439,9.614471753057659,8.209763313609468
Madrid,Salamanca,Goya,Calle de la povedilla,11.235697565115439,9.614471753057659,8.209763313609468
Madrid,Salamanca,Goya,Calle de la povedilla,11.235697565115439,9.614471753057659,8.209763313609468
Madrid,Salamanca,Goya,Calle de la povedilla,11.235697565115439,9.614471753057659,8.209763313609468
Madrid,Salamanca,Goya,Calle de la povedilla,11.235697565115439,9.614471753057659,8.209763313609468
Madrid,Salamanca,Goya,Calle de la povedilla,11.235697565115439,9.614471753057659,8.209763313609468
Madrid,Salamanca,Goya,Calle de la povedilla,11.235697565115439,9.614471753057659,8.209763313609468
Madrid,Salamanca,Goya,Calle de la povedilla,11.235697565115439,9.614471753057659,8.209763313609468
Madrid,Salamanca,Goya,Calle de las mártires concepcionistas,11.235697565115439,9.614471753057659,7.485811577752553
Madrid,Salamanca,Goya,Calle de las mártires concepcionistas,11.235697565115439,9.614471753057659,7.485811577752553
Madrid,Salamanca,Goya,Calle de lombía,11.235697565115439,9.614471753057659,8.366946778711485
Madrid,Salamanca,Goya,Calle de lombía,11.235697565115439,9.614471753057659,8.366946778711485
Madrid,Salamanca,Goya,Calle de lombía,11.235697565115439,9.614471753057659,8.366946778711485
Madrid,Salamanca,Goya,Calle de lope de rueda,11.235697565115439,9.614471753057659,12.107505070993914
Madrid,Salamanca,Goya,Calle de montesa,11.235697565115439,9.614471753057659,7.454268292682927
Madrid,Salamanca,Goya,Calle de narváez,11.235697565115439,9.614471753057659,7.7990536277602525
Madrid,Salamanca,Goya,Calle de narváez,11.235697565115439,9.614471753057659,7.7990536277602525
Madrid,Salamanca,Goya,Calle de narváez,11.235697565115439,9.614471753057659,7.7990536277602525
Madrid,Salamanca,Goya,Calle de narváez,11.235697565115439,9.614471753057659,7.7990536277602525
Madrid,Salamanca,Goya,Calle de narváez,11.235697565115439,9.614471753057659,7.7990536277602525
Madrid,Salamanca,Goya,Calle de o'donnell,11.235697565115439,9.614471753057659,10.45472440944882
Madrid,Salamanca,Goya,Calle de o'donnell,11.235697565115439,9.614471753057659,10.45472440944882
Madrid,Salamanca,Goya,Calle de o'donnell,11.235697565115439,9.614471753057659,10.45472440944882
Madrid,Salamanca,Goya,Calle de o'donnell,11.235697565115439,9.614471753057659,10.45472440944882
Madrid,Salamanca,Goya,Calle de o'donnell,11.235697565115439,9.614471753057659,10.45472440944882
Madrid,Salamanca,Goya,Calle de o'donnell,11.235697565115439,9.614471753057659,10.45472440944882
Madrid,Salamanca,Goya,Calle de o'donnell,11.235697565115439,9.614471753057659,10.45472440944882
Madrid,Salamanca,Goya,Calle de o'donnell,11.235697565115439,9.614471753057659,10.45472440944882
Madrid,Salamanca,Goya,Calle de o'donnell,11.235697565115439,9.614471753057659,10.45472440944882
Madrid,Salamanca,Goya,Calle de o'donnell,11.235697565115439,9.614471753057659,10.45472440944882
Madrid,Salamanca,Goya,Calle de o'donnell,11.235697565115439,9.614471753057659,10.45472440944882
Madrid,Salamanca,Goya,Calle de o'donnell,11.235697565115439,9.614471753057659,10.45472440944882
Madrid,Salamanca,Goya,Calle de o'donnell,11.235697565115439,9.614471753057659,10.45472440944882
Madrid,Salamanca,Goya,Calle de o'donnell,11.235697565115439,9.614471753057659,10.45472440944882
Madrid,Salamanca,Goya,Calle de o'donnell,11.235697565115439,9.614471753057659,10.45472440944882
Madrid,Salamanca,Goya,Calle de tomás lópez,11.235697565115439,9.614471753057659,8.318435754189945
Madrid,Salamanca,Goya,Calle de tomás lópez,11.235697565115439,9.614471753057659,8.318435754189945
Madrid,Salamanca,Goya,Calle del conde de peñalver,11.235697565115439,9.614471753057659,11.498760330578513
Madrid,Salamanca,Goya,Calle del conde de peñalver,11.235697565115439,9.614471753057659,11.498760330578513
Madrid,Salamanca,Goya,Calle del conde de peñalver,11.235697565115439,9.614471753057659,11.498760330578513
Madrid,Salamanca,Goya,Calle del conde de peñalver,11.235697565115439,9.614471753057659,11.498760330578513
Madrid,Salamanca,Goya,Calle del conde de peñalver,11.235697565115439,9.614471753057659,11.498760330578513
Madrid,Salamanca,Goya,Calle del conde de peñalver,11.235697565115439,9.614471753057659,11.498760330578513
Madrid,Salamanca,Goya,Calle del conde de peñalver,11.235697565115439,9.614471753057659,11.498760330578513
Madrid,Salamanca,Goya,Calle del conde de peñalver,11.235697565115439,9.614471753057659,11.498760330578513
Madrid,Salamanca,Goya,Calle del conde de peñalver,11.235697565115439,9.614471753057659,11.498760330578513
Madrid,Salamanca,Goya,Calle del conde de peñalver,11.235697565115439,9.614471753057659,11.498760330578513
Madrid,Salamanca,Goya,Calle del conde de peñalver,11.235697565115439,9.614471753057659,11.498760330578513
Madrid,Salamanca,Goya,Calle del doctor esquerdo,11.235697565115439,9.614471753057659,5.640958983246678
Madrid,Salamanca,Goya,Calle del doctor esquerdo,11.235697565115439,9.614471753057659,5.640958983246678
Madrid,Salamanca,Goya,Calle del doctor esquerdo,11.235697565115439,9.614471753057659,5.640958983246678
Madrid,Salamanca,Goya,Calle del doctor esquerdo,11.235697565115439,9.614471753057659,5.640958983246678
Madrid,Salamanca,Goya,Calle del doctor esquerdo,11.235697565115439,9.614471753057659,5.640958983246678
Madrid,Salamanca,Goya,Calle del doctor esquerdo,11.235697565115439,9.614471753057659,5.640958983246678
Madrid,Salamanca,Goya,Calle del duque de sesto,11.235697565115439,9.614471753057659,9.35204081632653
Madrid,Salamanca,Goya,Calle del duque de sesto,11.235697565115439,9.614471753057659,9.35204081632653
Madrid,Salamanca,Goya,Calle del duque de sesto,11.235697565115439,9.614471753057659,9.35204081632653
Madrid,Salamanca,Goya,Calle del duque de sesto,11.235697565115439,9.614471753057659,9.35204081632653
Madrid,Salamanca,Goya,Calle del duque de sesto,11.235697565115439,9.614471753057659,9.35204081632653
Madrid,Salamanca,Goya,Calle del duque de sesto,11.235697565115439,9.614471753057659,9.35204081632653
Madrid,Salamanca,Goya,Calle del duque de sesto,11.235697565115439,9.614471753057659,9.35204081632653
Madrid,Salamanca,Goya,Calle del duque de sesto,11.235697565115439,9.614471753057659,9.35204081632653
Madrid,Salamanca,Goya,Calle del duque de sesto,11.235697565115439,9.614471753057659,9.35204081632653
Madrid,Salamanca,Goya,Calle del duque de sesto,11.235697565115439,9.614471753057659,9.35204081632653
Madrid,Salamanca,Goya,Calle del duque de sesto,11.235697565115439,9.614471753057659,9.35204081632653
Madrid,Salamanca,Goya,Calle del duque de sesto,11.235697565115439,9.614471753057659,9.35204081632653
Madrid,Salamanca,Goya,Calle del general díaz porlier,11.235697565115439,9.614471753057659,9.932336091661362
Madrid,Salamanca,Goya,Calle del general díaz porlier,11.235697565115439,9.614471753057659,9.932336091661362
Madrid,Salamanca,Goya,Calle del general díaz porlier,11.235697565115439,9.614471753057659,9.932336091661362
Madrid,Salamanca,Goya,Calle del general díaz porlier,11.235697565115439,9.614471753057659,9.932336091661362
Madrid,Salamanca,Goya,Calle del general díaz porlier,11.235697565115439,9.614471753057659,9.932336091661362
Madrid,Salamanca,Goya,Calle del general díaz porlier,11.235697565115439,9.614471753057659,9.932336091661362
Madrid,Salamanca,Goya,Calle del general díaz porlier,11.235697565115439,9.614471753057659,9.932336091661362
Madrid,Salamanca,Goya,Calle del general díaz porlier,11.235697565115439,9.614471753057659,9.932336091661362
Madrid,Salamanca,Goya,Calle del general díaz porlier,11.235697565115439,9.614471753057659,9.932336091661362
Madrid,Salamanca,Goya,Calle del general díaz porlier,11.235697565115439,9.614471753057659,9.932336091661362
Madrid,Salamanca,Goya,Calle del general díaz porlier,11.235697565115439,9.614471753057659,9.932336091661362
Madrid,Salamanca,Goya,Calle del general díaz porlier,11.235697565115439,9.614471753057659,9.932336091661362
Madrid,Salamanca,Goya,Calle del general díaz porlier,11.235697565115439,9.614471753057659,9.932336091661362
Madrid,Salamanca,Goya,Calle del general díaz porlier,11.235697565115439,9.614471753057659,9.932336091661362
Madrid,Salamanca,Goya,Calle del general pardiñas,11.235697565115439,9.614471753057659,11.18534047919294
Madrid,Salamanca,Goya,Calle del general pardiñas,11.235697565115439,9.614471753057659,11.18534047919294
Madrid,Salamanca,Goya,Calle del general pardiñas,11.235697565115439,9.614471753057659,11.18534047919294
Madrid,Salamanca,Goya,Calle del general pardiñas,11.235697565115439,9.614471753057659,11.18534047919294
Madrid,Salamanca,Goya,Calle del general pardiñas,11.235697565115439,9.614471753057659,11.18534047919294
Madrid,Salamanca,Goya,Calle del general pardiñas,11.235697565115439,9.614471753057659,11.18534047919294
Madrid,Salamanca,Goya,Calle del general pardiñas,11.235697565115439,9.614471753057659,11.18534047919294
Madrid,Salamanca,Goya,Calle del general pardiñas,11.235697565115439,9.614471753057659,11.18534047919294
